genre,label,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12
reggae,2,-53.051334381103516,45.72780990600586,-46.996063232421875,38.45872497558594,-16.175256729125977,44.199737548828125,0.514296293258667,45.850120544433594,-29.982025146484375,7.994221210479736,-13.560483932495117,27.248844146728516,-6.6981048583984375
reggae,2,-53.85976028442383,51.720741271972656,-50.25212860107422,38.22084426879883,-15.652578353881836,49.25003433227539,0.17884188890457153,45.996543884277344,-28.833885192871094,2.5861923694610596,-15.350325584411621,28.604726791381836,-5.528196334838867
reggae,2,-58.10481262207031,54.50202941894531,-42.79899597167969,43.499732971191406,-20.847633361816406,46.516693115234375,1.9512215852737427,44.55961990356445,-22.797054290771484,3.4250736236572266,-18.5854434967041,29.05617904663086,-4.739320755004883
reggae,2,-62.206485748291016,57.922672271728516,-41.94832992553711,41.576969146728516,-24.588592529296875,41.072296142578125,4.312985420227051,50.5801887512207,-13.933771133422852,3.890315532684326,-25.906734466552734,23.105972290039062,-4.978279113769531
reggae,2,-61.94858932495117,64.65287780761719,-41.12296676635742,39.908447265625,-22.338443756103516,35.69999694824219,-1.4620155096054077,45.75739288330078,-10.401357650756836,9.753690719604492,-23.060523986816406,16.519397735595703,-6.556342601776123
reggae,2,-70.81169128417969,63.406517028808594,-38.58164978027344,46.109527587890625,-17.931224822998047,32.1525993347168,-11.654845237731934,34.315338134765625,-11.809820175170898,16.62787437438965,-18.004350662231445,13.257668495178223,-11.294853210449219
reggae,2,-89.37734985351562,58.74498748779297,-32.381744384765625,52.41460037231445,-17.757362365722656,31.738319396972656,-14.330537796020508,29.329734802246094,-12.11257553100586,13.228632926940918,-21.592853546142578,9.28668212890625,-15.965927124023438
reggae,2,-96.50560760498047,56.274959564208984,-26.860515594482422,54.175079345703125,-15.576263427734375,37.354923248291016,-6.819155693054199,33.66902542114258,-11.137974739074707,20.979890823364258,-19.51779556274414,6.459904670715332,-18.90155792236328
reggae,2,-97.44442749023438,48.49223327636719,-20.186573028564453,51.83064270019531,-11.694950103759766,39.29279327392578,-5.4270758628845215,35.70372009277344,-9.69710636138916,28.196971893310547,-15.321820259094238,14.619647979736328,-19.059703826904297
reggae,2,-86.828369140625,35.48435974121094,-8.700586318969727,51.54553985595703,-11.585657119750977,34.80727005004883,-9.487679481506348,35.79551696777344,-11.51859188079834,26.240169525146484,-19.698932647705078,15.203570365905762,-23.4383544921875
reggae,2,-71.60671997070312,40.62530517578125,-13.532718658447266,58.50293731689453,-15.069219589233398,30.37681007385254,-16.291553497314453,29.854190826416016,-14.157905578613281,24.27432632446289,-25.781272888183594,9.326608657836914,-18.61983871459961
reggae,2,-34.89282989501953,66.26467895507812,-22.154861450195312,64.48036193847656,-19.673900604248047,27.788013458251953,-24.63564682006836,16.972206115722656,-24.916576385498047,19.78271484375,-28.941667556762695,7.642526626586914,-12.195911407470703
reggae,2,-11.455609321594238,67.21002197265625,-22.919837951660156,58.581687927246094,-15.744154930114746,25.168598175048828,-29.042926788330078,17.823566436767578,-25.37078857421875,12.659062385559082,-27.75594711303711,8.085210800170898,-14.715472221374512
reggae,2,-24.145540237426758,53.31877136230469,-23.775718688964844,56.37859344482422,-14.099063873291016,21.380142211914062,-28.4683837890625,23.982112884521484,-15.44627571105957,17.30154800415039,-21.335769653320312,9.722389221191406,-18.93562126159668
reggae,2,-35.988162994384766,43.99436950683594,-26.9444580078125,53.12607955932617,-17.785999298095703,19.756092071533203,-28.61298370361328,27.492338180541992,-9.064388275146484,23.709468841552734,-17.118511199951172,13.181034088134766,-20.91985321044922
reggae,2,-38.75067901611328,45.04656982421875,-32.11734390258789,49.45549774169922,-22.406604766845703,17.20248794555664,-26.61176109313965,26.520030975341797,-7.247867584228516,20.777847290039062,-20.775482177734375,18.282512664794922,-12.998716354370117
reggae,2,-53.33621597290039,49.04997253417969,-28.157997131347656,53.32645034790039,-19.46978759765625,18.989948272705078,-20.697677612304688,28.58928680419922,-5.3104352951049805,19.513080596923828,-25.71693992614746,16.115800857543945,-10.765607833862305
reggae,2,-71.68246459960938,58.200965881347656,-25.359233856201172,53.75953674316406,-10.863826751708984,25.432437896728516,-21.02033805847168,27.568286895751953,-4.836702346801758,16.475893020629883,-28.942279815673828,11.569262504577637,-16.975547790527344
reggae,2,-82.5182876586914,63.60498809814453,-22.343284606933594,53.086021423339844,-8.863603591918945,28.210975646972656,-15.774432182312012,30.665794372558594,-7.919423580169678,15.208301544189453,-25.14471435546875,5.220335006713867,-20.610816955566406
reggae,2,-94.142822265625,61.83887481689453,-24.421966552734375,56.605377197265625,-11.795855522155762,25.722759246826172,-14.051124572753906,31.24756622314453,-4.4677252769470215,23.12697982788086,-22.350414276123047,4.411405563354492,-20.227832794189453
reggae,2,-97.08568572998047,65.19882202148438,-29.8780517578125,53.53138732910156,-11.184165954589844,24.21588706970215,-14.721197128295898,29.201904296875,-3.1868295669555664,25.739362716674805,-18.347431182861328,5.9278411865234375,-22.222768783569336
reggae,2,-100.58556365966797,65.62255859375,-34.02516174316406,53.813697814941406,-12.262249946594238,25.830768585205078,-12.170963287353516,31.39781951904297,2.270841121673584,26.024547576904297,-14.965901374816895,6.151019096374512,-22.760337829589844
reggae,2,-100.82121276855469,73.86824035644531,-33.428192138671875,56.051509857177734,-11.916595458984375,27.16883659362793,-13.899932861328125,27.857688903808594,-3.3512120246887207,21.684799194335938,-16.098087310791016,6.797924995422363,-19.385957717895508
reggae,2,-99.01837921142578,76.10037231445312,-36.38446807861328,54.02153396606445,-10.688982009887695,29.715808868408203,-10.882169723510742,30.45294952392578,-4.859645843505859,20.460853576660156,-13.606389999389648,6.030932426452637,-17.468650817871094
reggae,2,-100.62152099609375,76.06643676757812,-40.272735595703125,55.16196060180664,-8.075504302978516,29.18079376220703,-7.7486042976379395,32.78889465332031,-1.2821393013000488,19.106582641601562,-15.047091484069824,6.861501216888428,-13.379012107849121
reggae,2,-101.7047348022461,82.41970825195312,-40.868568420410156,58.201393127441406,-6.47996187210083,29.087932586669922,-9.799335479736328,30.228517532348633,-2.979119300842285,16.01588249206543,-18.082603454589844,5.88516092300415,-11.35750675201416
reggae,2,-109.4758529663086,85.39374542236328,-47.44990921020508,59.34746551513672,-4.55406379699707,31.869707107543945,-11.010566711425781,24.61956214904785,-7.59996223449707,13.722380638122559,-19.5777587890625,5.031278133392334,-14.525151252746582
reggae,2,-112.32469177246094,85.26154327392578,-52.30137634277344,56.87431335449219,-6.087610244750977,28.591693878173828,-12.455373764038086,22.862253189086914,-10.651329040527344,13.050880432128906,-16.265932083129883,6.449560642242432,-19.194374084472656
reggae,2,-114.5230941772461,87.11321258544922,-53.14491271972656,59.000953674316406,-10.666067123413086,19.875568389892578,-17.75444793701172,23.816940307617188,-6.101099014282227,19.734283447265625,-8.50525188446045,10.131095886230469,-17.359760284423828
reggae,2,-125.04692840576172,85.04243469238281,-52.368133544921875,60.99885559082031,-11.630915641784668,21.721508026123047,-16.561080932617188,22.236114501953125,-3.4377148151397705,24.389659881591797,-7.618518352508545,11.132000923156738,-15.982269287109375
reggae,2,-129.71542358398438,87.37726593017578,-54.5731201171875,58.64397048950195,-11.647397994995117,22.481801986694336,-12.16358757019043,23.56476402282715,-2.5067622661590576,20.726320266723633,-9.18647575378418,11.024194717407227,-15.093442916870117
reggae,2,-130.42872619628906,89.07133483886719,-53.379146575927734,59.53269958496094,-15.448049545288086,22.692554473876953,-12.308902740478516,22.655513763427734,-2.825716018676758,20.312564849853516,-7.969557285308838,9.703319549560547,-11.399548530578613
reggae,2,-127.8096694946289,92.49838256835938,-52.278953552246094,59.909027099609375,-16.036651611328125,22.743621826171875,-15.211295127868652,21.76288414001465,-0.11967267096042633,21.280384063720703,-14.615616798400879,7.436103343963623,-8.771471977233887
reggae,2,-117.70350646972656,93.55047607421875,-58.474327087402344,57.69721984863281,-15.015780448913574,26.622600555419922,-11.025507926940918,23.7481746673584,-1.4512205123901367,20.687149047851562,-15.627825736999512,5.721693992614746,-11.809329986572266
reggae,2,-83.00016021728516,89.98057556152344,-49.633392333984375,58.296302795410156,-9.809257507324219,33.72327423095703,-2.7296557426452637,29.29314613342285,-6.665270805358887,20.75739288330078,-10.141923904418945,14.391034126281738,-8.652573585510254
reggae,2,-73.1283187866211,81.57279968261719,-38.566322326660156,53.69158935546875,-1.4724717140197754,33.71473693847656,4.002745628356934,34.83409881591797,-8.357542037963867,21.710147857666016,-9.581274032592773,20.895660400390625,-8.47927474975586
reggae,2,-85.15011596679688,74.14306640625,-34.431854248046875,52.90395736694336,7.76167106628418,37.80482482910156,2.0736026763916016,36.18339538574219,-8.658596992492676,19.14447784423828,-12.886268615722656,15.973876953125,-16.224952697753906
reggae,2,-98.20783233642578,70.53981018066406,-33.05220031738281,49.5468635559082,7.468767166137695,38.5059928894043,1.4051744937896729,35.280174255371094,-7.986525535583496,19.711753845214844,-12.724443435668945,15.17384147644043,-15.51755428314209
reggae,2,-103.64772033691406,70.8093490600586,-32.90118408203125,49.083499908447266,1.0440750122070312,30.811298370361328,1.2857413291931152,35.136375427246094,-5.0175862312316895,21.54574966430664,-13.455377578735352,13.256314277648926,-11.904193878173828
reggae,2,-111.14774322509766,74.26583862304688,-32.42549133300781,52.789306640625,0.45785772800445557,26.549713134765625,-1.0797001123428345,33.00771713256836,-2.237746238708496,19.60834503173828,-14.531564712524414,15.926015853881836,-14.135560989379883
reggae,2,-115.84973907470703,77.77735900878906,-33.42618942260742,53.32099151611328,-3.351261615753174,23.334657669067383,-1.454930067062378,31.829437255859375,-4.3743977546691895,19.415197372436523,-16.817272186279297,14.86074161529541,-15.46178150177002
reggae,2,-115.94927978515625,81.89329528808594,-31.515289306640625,56.211849212646484,-2.2048587799072266,19.92053985595703,-5.857842445373535,30.517818450927734,-5.367990493774414,22.324390411376953,-17.761152267456055,12.073667526245117,-13.624513626098633
reggae,2,-119.32569122314453,85.22842407226562,-30.963953018188477,55.95600891113281,-5.021028995513916,20.477935791015625,-4.333650588989258,27.564239501953125,-1.6695020198822021,23.339723587036133,-15.015304565429688,8.171960830688477,-18.128032684326172
reggae,2,-126.65167236328125,90.26939392089844,-31.258569717407227,58.48656463623047,-8.69249153137207,19.28925895690918,1.413561224937439,29.35460090637207,2.472630023956299,23.413448333740234,-14.897394180297852,4.151012897491455,-19.215856552124023
reggae,2,-123.13484954833984,93.54432678222656,-39.589080810546875,55.398834228515625,-4.506948471069336,20.96486473083496,0.3508155345916748,28.306076049804688,3.0522663593292236,22.950084686279297,-17.315933227539062,5.337159156799316,-16.75374412536621
reggae,2,-120.39817810058594,94.62030029296875,-46.682334899902344,57.2650146484375,-5.63511848449707,24.11281967163086,-0.255359947681427,25.81496810913086,0.38756415247917175,17.86843490600586,-18.257198333740234,11.494572639465332,-13.777244567871094
reggae,2,-125.02702331542969,97.13858032226562,-52.36097717285156,56.833702087402344,-11.842031478881836,17.731843948364258,-3.002657890319824,22.997516632080078,-4.68088436126709,14.688448905944824,-17.341400146484375,11.533994674682617,-15.091466903686523
reggae,2,-132.8181915283203,101.71571350097656,-57.65392303466797,59.395416259765625,-6.735299110412598,21.544815063476562,2.069096565246582,22.977737426757812,-3.0650529861450195,22.80970001220703,-14.21677303314209,6.433112621307373,-18.25662612915039
reggae,2,-138.1632843017578,107.53388977050781,-63.56071472167969,60.94019317626953,-3.2316975593566895,22.362640380859375,3.3685598373413086,25.576549530029297,4.094503879547119,21.884164810180664,-13.842586517333984,7.751499176025391,-17.443546295166016
reggae,2,-141.97154235839844,107.02072143554688,-62.58491134643555,62.12870407104492,-7.8837432861328125,24.284481048583984,2.798330783843994,21.42740249633789,1.431950330734253,17.147319793701172,-14.768889427185059,8.886163711547852,-14.566747665405273
reggae,2,-140.44142150878906,111.59335327148438,-55.629329681396484,65.55120849609375,-9.290194511413574,27.66960906982422,1.6863517761230469,15.107734680175781,-3.7083537578582764,14.78347396850586,-12.789680480957031,4.697072505950928,-15.834962844848633
reggae,2,-136.8717498779297,113.55558776855469,-58.631248474121094,67.07257080078125,-9.171626091003418,22.766752243041992,-2.9536526203155518,16.338123321533203,-1.9626274108886719,11.369857788085938,-14.132757186889648,6.941221237182617,-15.672775268554688
reggae,2,-139.74826049804688,110.77740478515625,-60.785255432128906,70.76252746582031,-11.960556030273438,18.199337005615234,-4.574051856994629,17.772159576416016,1.077519178390503,13.244023323059082,-11.264154434204102,8.867979049682617,-13.140873908996582
reggae,2,-141.71963500976562,112.81935119628906,-61.05101013183594,70.44540405273438,-12.424211502075195,19.197002410888672,-1.7810657024383545,19.69158172607422,4.4613938331604,16.395545959472656,-10.648193359375,5.769432067871094,-10.552030563354492
reggae,2,-128.58226013183594,108.4862289428711,-53.55656433105469,62.38772201538086,-13.234402656555176,21.514423370361328,-2.983144521713257,22.794170379638672,1.556409239768982,17.079227447509766,-17.774444580078125,3.622645854949951,-15.777189254760742
pop,3,-62.86479187011719,78.35328674316406,-24.68427276611328,55.386878967285156,-12.429159164428711,29.997333526611328,-18.749542236328125,23.796974182128906,-25.507034301757812,13.335549354553223,-26.999801635742188,2.927034616470337,-19.821428298950195
pop,3,-30.334293365478516,67.80390167236328,-22.119319915771484,55.189090728759766,-7.427981376647949,33.003814697265625,-23.26443099975586,22.5042667388916,-27.607574462890625,13.65565299987793,-25.608036041259766,6.45025110244751,-18.523508071899414
pop,3,-40.715797424316406,55.95457458496094,-22.242916107177734,53.445045471191406,-4.451930046081543,33.10145568847656,-20.966297149658203,25.32642364501953,-20.683494567871094,17.52849578857422,-23.164825439453125,5.468241214752197,-24.688936233520508
pop,3,-62.778167724609375,49.39945983886719,-18.884361267089844,51.46172332763672,-1.830352544784546,36.300254821777344,-18.608116149902344,28.718067169189453,-13.960460662841797,20.268024444580078,-21.92758560180664,3.8592123985290527,-25.707965850830078
pop,3,-78.88154602050781,52.682945251464844,-18.000274658203125,46.54529571533203,-2.6602983474731445,36.45948028564453,-19.17664337158203,31.925979614257812,-7.866447448730469,19.24026870727539,-26.04184341430664,5.4318952560424805,-18.392513275146484
pop,3,-88.14348602294922,60.07194519042969,-19.997648239135742,48.53392791748047,-2.3459866046905518,32.790870666503906,-14.834539413452148,28.718074798583984,-7.806085586547852,17.84770393371582,-21.393600463867188,7.169339179992676,-18.837980270385742
pop,3,-99.08122253417969,67.67860412597656,-23.458709716796875,49.67473602294922,-2.1873466968536377,25.830974578857422,-9.900594711303711,28.384374618530273,-6.913287162780762,18.017301559448242,-16.877540588378906,10.715371131896973,-17.880420684814453
pop,3,-107.1927490234375,72.14055633544922,-24.108016967773438,51.471221923828125,-2.033114433288574,19.18549156188965,-7.5797319412231445,31.999469757080078,-7.401727199554443,17.55730438232422,-21.114334106445312,10.313420295715332,-13.56181812286377
pop,3,-112.49620056152344,75.03943634033203,-29.027950286865234,53.431053161621094,-4.988618850708008,18.725311279296875,-7.81178092956543,32.995548248291016,-3.960468292236328,21.798351287841797,-18.724809646606445,10.556273460388184,-17.038333892822266
pop,3,-114.98551177978516,84.5165023803711,-34.41880798339844,50.54454040527344,-6.700510025024414,19.979158401489258,-5.063357353210449,25.49462890625,-6.238106727600098,21.652942657470703,-15.52438735961914,8.778664588928223,-18.22494125366211
pop,3,-117.7528076171875,89.32368469238281,-39.60735321044922,53.45471954345703,-6.774704933166504,23.307735443115234,-3.9726996421813965,19.865108489990234,-6.352288246154785,20.698623657226562,-16.884721755981445,9.104448318481445,-14.403361320495605
pop,3,-106.12397003173828,95.40534973144531,-46.44115447998047,51.30009841918945,-9.801689147949219,24.395767211914062,-7.6353936195373535,24.329113006591797,-0.7862343192100525,20.359085083007812,-16.45894432067871,11.83512020111084,-13.403144836425781
pop,3,-87.30894470214844,103.07801818847656,-46.5174446105957,62.195709228515625,-8.482162475585938,32.88018035888672,-4.641504764556885,27.195579528808594,-1.1409130096435547,21.348934173583984,-8.075310707092285,18.854225158691406,-14.90787410736084
pop,3,-100.55058288574219,102.78401947021484,-49.143775939941406,68.07705688476562,-3.1870362758636475,31.42130470275879,5.049962520599365,30.890113830566406,-4.102810859680176,21.37664794921875,-6.432364463806152,16.43313217163086,-14.108915328979492
pop,3,-119.78030395507812,103.47215270996094,-44.9130744934082,70.52322387695312,2.719708204269409,27.16949462890625,4.334357261657715,33.21985626220703,0.9671827554702759,23.20741844177246,-8.870936393737793,10.652512550354004,-13.299549102783203
pop,3,-131.6005859375,103.03956604003906,-48.122886657714844,69.18513488769531,1.2075115442276,24.940052032470703,3.660456657409668,33.02056121826172,2.421428918838501,20.08585548400879,-9.552928924560547,7.816149711608887,-17.60458755493164
pop,3,-139.0382843017578,101.10108184814453,-53.708702087402344,68.41519165039062,-1.3526149988174438,26.51904296875,6.550069808959961,27.501623153686523,1.3804266452789307,21.66343879699707,-7.84433650970459,4.703014850616455,-18.185569763183594
pop,3,-144.9583740234375,102.6494140625,-57.21569061279297,68.95262145996094,-2.785719871520996,29.53089141845703,6.746098041534424,22.235517501831055,0.13921880722045898,21.865339279174805,-5.0189313888549805,6.586714744567871,-11.868391036987305
pop,3,-149.8077850341797,103.74898529052734,-53.30500030517578,72.67474365234375,-3.5232603549957275,30.35870361328125,3.9814975261688232,17.723102569580078,0.527490496635437,19.86280059814453,-3.5625648498535156,10.446474075317383,-12.34283447265625
pop,3,-152.45021057128906,107.49893188476562,-55.71118927001953,72.70848083496094,-0.45970582962036133,32.145721435546875,1.3943113088607788,16.31159019470215,4.985671520233154,19.709794998168945,-4.487305164337158,10.343198776245117,-11.741519927978516
pop,3,-154.98190307617188,111.25857543945312,-60.39891052246094,74.46524047851562,1.685577392578125,31.64795684814453,0.5586497783660889,13.060218811035156,5.54935359954834,18.384624481201172,-5.836169242858887,7.496327877044678,-10.616966247558594
pop,3,-157.44754028320312,113.88098907470703,-57.490394592285156,74.68085479736328,0.8772827386856079,29.778430938720703,1.4711060523986816,8.074164390563965,3.8753135204315186,21.60566520690918,-1.9578181505203247,9.242249488830566,-11.410218238830566
pop,3,-136.0548095703125,88.9761962890625,-35.801185607910156,59.161720275878906,6.901638031005859,27.376941680908203,-5.105177879333496,14.402410507202148,-1.9591164588928223,27.83823013305664,-7.1153564453125,13.704105377197266,-18.367359161376953
pop,3,-121.23084259033203,71.18810272216797,-22.967029571533203,54.47010040283203,9.51313591003418,28.572368621826172,-12.336044311523438,19.190494537353516,-3.822345495223999,29.085491180419922,-9.210000038146973,15.129892349243164,-20.890005111694336
pop,3,-120.62464904785156,67.44584655761719,-18.432857513427734,55.229774475097656,6.512699604034424,28.24190902709961,-13.207103729248047,19.80030059814453,-3.1072354316711426,27.463985443115234,-16.60696792602539,16.32302474975586,-15.251873016357422
pop,3,-123.67689514160156,65.41020202636719,-17.327423095703125,58.53798294067383,5.6913299560546875,23.094772338867188,-15.740687370300293,20.047016143798828,-3.706329822540283,25.856918334960938,-19.46651840209961,14.59669303894043,-18.07817840576172
pop,3,-128.75466918945312,65.75081634521484,-17.680530548095703,57.06022262573242,7.2086334228515625,22.423465728759766,-16.201637268066406,20.500598907470703,-1.8661092519760132,27.764739990234375,-17.57938003540039,13.443929672241211,-21.060487747192383
pop,3,-134.8831024169922,69.43264770507812,-19.974403381347656,56.0698127746582,6.0430006980896,23.005599975585938,-10.125563621520996,19.095375061035156,-0.3508636951446533,28.692798614501953,-19.22771453857422,9.677032470703125,-21.56289291381836
pop,3,-141.3516082763672,78.54961395263672,-21.272281646728516,55.301002502441406,4.001495361328125,23.897083282470703,-7.535393714904785,18.310291290283203,2.137019634246826,29.546085357666016,-19.484949111938477,8.681500434875488,-21.19198989868164
pop,3,-148.6662139892578,86.49774169921875,-23.92845916748047,57.34320068359375,5.713498592376709,22.099994659423828,-10.518671035766602,13.853128433227539,-2.230241537094116,27.946638107299805,-13.372340202331543,8.676429748535156,-20.204225540161133
pop,3,-153.0437774658203,89.64111328125,-26.806217193603516,61.27008819580078,9.341760635375977,18.361549377441406,-12.989823341369629,13.14538288116455,-5.295039176940918,29.319137573242188,-16.581323623657227,9.757431983947754,-13.666238784790039
pop,3,-146.2062530517578,93.38433837890625,-43.22712707519531,58.07432174682617,8.552885055541992,22.44903564453125,-5.65556526184082,12.993328094482422,-8.143882751464844,26.34084701538086,-14.926294326782227,12.144710540771484,-13.521059036254883
pop,3,-112.61710357666016,98.89692687988281,-79.36795043945312,44.835044860839844,7.00240421295166,35.50126647949219,8.40876579284668,17.159334182739258,-20.64948272705078,12.900157928466797,-6.120421409606934,13.207907676696777,-16.147083282470703
pop,3,-88.48084259033203,100.21005249023438,-85.5831298828125,44.92059326171875,0.13951978087425232,42.810874938964844,13.015384674072266,16.69416618347168,-26.837276458740234,12.012399673461914,-4.646509170532227,15.783063888549805,-13.419279098510742
pop,3,-77.05366516113281,99.86774444580078,-82.4268798828125,46.47507858276367,-0.6490184664726257,48.08050537109375,18.01665496826172,23.083717346191406,-22.26726531982422,19.45943832397461,-4.259176254272461,23.8259334564209,-11.123783111572266
pop,3,-79.86616516113281,100.04595947265625,-77.36906433105469,48.90687942504883,-0.10663080215454102,46.9908561706543,24.991928100585938,30.262176513671875,-17.55619239807129,19.458066940307617,-8.717485427856445,26.463199615478516,-11.183598518371582
pop,3,-88.22852325439453,105.56273651123047,-70.6534423828125,43.898929595947266,-4.282973289489746,42.629920959472656,25.711681365966797,30.262737274169922,-14.385093688964844,17.456937789916992,-12.72960090637207,28.661718368530273,-11.129095077514648
pop,3,-116.3569107055664,96.43238067626953,-61.31864547729492,49.4056396484375,4.666182041168213,46.18314743041992,21.286216735839844,29.077186584472656,-13.100873947143555,15.39779281616211,-12.07436752319336,21.737380981445312,-14.116361618041992
pop,3,-133.21563720703125,74.74600219726562,-55.87282180786133,55.56682586669922,11.179380416870117,39.241634368896484,14.867528915405273,31.412357330322266,-10.438665390014648,21.19107437133789,-11.960427284240723,16.627351760864258,-19.085098266601562
pop,3,-131.37814331054688,71.28032684326172,-59.01218795776367,51.39229965209961,8.505924224853516,34.463443756103516,12.60013484954834,29.93143081665039,-12.802556991577148,22.007253646850586,-15.91206169128418,15.343071937561035,-18.264148712158203
pop,3,-131.13717651367188,68.60721588134766,-56.26490783691406,53.63685989379883,7.631178855895996,34.94523239135742,9.623377799987793,27.180728912353516,-5.722560882568359,26.103525161743164,-18.805652618408203,19.469167709350586,-17.93893051147461
pop,3,-129.82623291015625,63.944313049316406,-44.64503479003906,55.54283142089844,5.1654157638549805,29.5709228515625,4.755863189697266,24.400379180908203,-1.4007480144500732,29.540878295898438,-22.500778198242188,24.61277198791504,-17.53316307067871
pop,3,-127.05793762207031,58.66761779785156,-40.05194854736328,57.12230682373047,6.81800651550293,25.492645263671875,3.130885124206543,28.869403839111328,-4.21107292175293,27.511341094970703,-26.069549560546875,25.47015380859375,-15.796806335449219
pop,3,-118.22233581542969,55.19933319091797,-35.056915283203125,53.048194885253906,11.244300842285156,21.911212921142578,-4.499509811401367,29.71112632751465,-9.994540214538574,28.61078453063965,-27.45037269592285,25.37080955505371,-16.493003845214844
pop,3,-72.07906341552734,63.870147705078125,-18.110448837280273,57.09678649902344,-2.1638832092285156,19.82137680053711,-20.528331756591797,20.043968200683594,-22.550003051757812,14.701236724853516,-30.85778045654297,15.451263427734375,-17.8626708984375
pop,3,-28.612350463867188,66.09894561767578,-19.45749282836914,57.87339401245117,-7.495621681213379,25.79145050048828,-24.600460052490234,20.152740478515625,-23.625934600830078,10.552497863769531,-33.03189468383789,13.185575485229492,-15.75961971282959
pop,3,-32.2461051940918,55.28966522216797,-24.39678192138672,64.1539535522461,-4.081872940063477,26.0078125,-23.207021713256836,25.022005081176758,-18.908954620361328,13.463038444519043,-29.534988403320312,14.633145332336426,-16.71599578857422
pop,3,-55.120750427246094,39.08319854736328,-27.524036407470703,69.74847412109375,-3.104787588119507,18.235450744628906,-18.986143112182617,27.30437469482422,-18.888111114501953,20.081790924072266,-20.882015228271484,20.954166412353516,-20.351688385009766
pop,3,-66.4457778930664,38.34900665283203,-29.289905548095703,69.88496398925781,-7.72446346282959,15.940267562866211,-12.847230911254883,27.61275863647461,-23.444740295410156,13.833551406860352,-24.947858810424805,15.743247032165527,-21.972835540771484
pop,3,-73.90956115722656,44.2568473815918,-34.770225524902344,63.09959411621094,-10.535295486450195,15.384196281433105,-10.984227180480957,19.6861572265625,-24.942363739013672,12.744882583618164,-19.78239631652832,15.144706726074219,-19.473356246948242
pop,3,-75.85177612304688,50.834190368652344,-39.73900604248047,63.457061767578125,-10.773672103881836,11.210493087768555,-10.892593383789062,18.130020141601562,-19.53406524658203,17.371519088745117,-20.109525680541992,17.125579833984375,-18.665660858154297
pop,3,-86.6216812133789,55.046810150146484,-44.66017150878906,65.69092559814453,-7.5003814697265625,7.303220748901367,-13.139693260192871,17.81649398803711,-11.633126258850098,21.829204559326172,-24.747791290283203,17.1856689453125,-16.22296714782715
pop,3,-90.1360855102539,61.00092315673828,-44.380836486816406,62.80793380737305,-3.298346519470215,9.998627662658691,-8.428434371948242,23.808746337890625,-11.250848770141602,19.401718139648438,-26.875808715820312,16.528034210205078,-19.34659194946289
pop,3,-100.16842651367188,64.75440216064453,-43.261314392089844,61.3840446472168,-3.9897727966308594,12.0469331741333,-6.3561110496521,22.840065002441406,-9.517845153808594,17.713565826416016,-29.460899353027344,17.390762329101562,-18.54854393005371
pop,3,-102.29132843017578,70.39566040039062,-45.54725646972656,64.27852630615234,-11.315773010253906,7.829297065734863,-5.81827449798584,14.268013954162598,-7.457871437072754,20.04837989807129,-32.12351989746094,17.019821166992188,-21.137826919555664
pop,3,-89.99466705322266,73.61155700683594,-51.815582275390625,64.08412170410156,-16.116405487060547,7.580257892608643,-6.938776969909668,14.608661651611328,-6.609840393066406,26.39517593383789,-33.3355598449707,13.354419708251953,-24.146268844604492
pop,3,-88.94100952148438,75.10824584960938,-55.24590301513672,64.25147247314453,-14.749860763549805,5.184460163116455,-10.107391357421875,16.26903533935547,-6.615746021270752,26.536762237548828,-22.651031494140625,20.357864379882812,-22.82817268371582
pop,3,-96.32821655273438,83.63824462890625,-54.89849090576172,65.06777954101562,-10.014083862304688,-0.4550163149833679,-12.795494079589844,13.003717422485352,-6.747865676879883,20.525033950805664,-16.307832717895508,22.255035400390625,-18.71430206298828
pop,3,-119.68525695800781,92.5295181274414,-54.40613555908203,61.246559143066406,-3.1558215618133545,5.64525842666626,-12.087366104125977,13.386664390563965,-1.8450453281402588,20.067970275878906,-16.515804290771484,18.39817237854004,-18.80805778503418
pop,3,-136.1237030029297,97.27194213867188,-53.807273864746094,58.26355743408203,-2.6678781509399414,17.560115814208984,-5.787145614624023,18.10230255126953,0.0942472293972969,20.977516174316406,-15.512057304382324,12.174909591674805,-15.828141212463379
pop,3,-129.01243591308594,93.41365051269531,-48.511077880859375,55.597694396972656,-11.23286247253418,19.953125,-8.82325553894043,25.568675994873047,-2.374802350997925,22.068317413330078,-10.657781600952148,6.5462493896484375,-17.53452491760254
pop,3,-124.38829040527344,90.32908630371094,-45.40825653076172,56.31557083129883,-13.730218887329102,17.00613021850586,-15.605186462402344,19.712772369384766,-7.296235084533691,20.685232162475586,-13.009195327758789,5.1565632820129395,-20.038589477539062
pop,3,-116.17070770263672,96.37992858886719,-44.26771926879883,61.26030731201172,-5.747702598571777,22.98873519897461,-13.753204345703125,22.299236297607422,-8.079724311828613,19.3814640045166,-16.426307678222656,8.671082496643066,-19.86684799194336
pop,3,-106.64087677001953,87.6612548828125,-36.315284729003906,57.34410095214844,-4.9200053215026855,28.505680084228516,-18.164714813232422,26.259811401367188,-5.903081893920898,24.528762817382812,-13.509163856506348,9.376456260681152,-18.847389221191406
